date,1. open,2. high,3. low,4. close,5. volume,Ticker
2024-11-11,178.57,178.57,172.7001,174.43,20760250.0,ABBV
2024-11-08,201.155,201.8939,199.48,199.5,4596949.0,ABBV
2024-11-07,201.95,202.315,199.215,200.51,4520190.0,ABBV
2024-11-06,205.79,206.15,200.85,201.2,7194757.0,ABBV
2024-11-05,200.49,202.42,198.35,201.68,5109348.0,ABBV
2024-11-04,203.79,204.24,200.22,200.47,3531804.0,ABBV
2024-11-01,204.37,204.73,202.32,203.55,4493880.0,ABBV
2024-10-31,201.97,207.32,201.42,203.87,8829278.0,ABBV
2024-10-30,191.62,202.3499,188.545,201.5,10396361.0,ABBV
2024-10-29,190.49,191.16,188.515,189.45,6131530.0,ABBV
2024-10-28,188.09,190.14,187.52,189.68,5383733.0,ABBV
2024-10-25,189.68,189.88,187.17,187.85,4017525.0,ABBV
2024-10-24,188.43,190.47,188.17,189.65,6742024.0,ABBV
2024-10-23,188.7,189.27,187.5,187.88,4267078.0,ABBV
2024-10-22,186.32,189.1,186.23,188.76,4210359.0,ABBV
2024-10-21,188.71,189.38,185.89,186.54,4496592.0,ABBV
2024-10-18,188.97,189.69,188.164,188.86,5607902.0,ABBV
2024-10-17,190.54,191.62,188.46,188.57,4419002.0,ABBV
2024-10-16,190.45,191.035,188.73,190.46,5575983.0,ABBV
2024-10-15,194.73,196.25,191.215,191.86,6553712.0,ABBV
2024-10-14,194.24,196.34,193.662,195.65,3624123.0,ABBV
2024-10-11,195.0,195.2362,193.58,194.19,2973025.0,ABBV
2024-10-10,194.54,194.82,193.275,194.35,3562476.0,ABBV
2024-10-09,192.85,194.885,191.95,194.75,4479107.0,ABBV
2024-10-08,194.34,195.0,192.245,193.01,4419016.0,ABBV
2024-10-07,194.415,195.0918,192.835,193.61,5033832.0,ABBV
2024-10-04,195.1,195.64,193.045,194.29,4749856.0,ABBV
2024-10-03,196.87,197.05,194.74,195.45,3453796.0,ABBV
2024-10-02,195.66,197.0,194.45,196.82,2946883.0,ABBV
2024-10-01,197.65,198.97,196.42,196.96,3924607.0,ABBV
2024-09-30,194.85,197.62,194.3669,197.48,4550849.0,ABBV
2024-09-27,192.6,196.13,190.27,194.79,4892025.0,ABBV
2024-09-26,190.1,192.87,189.615,191.9,6215788.0,ABBV
2024-09-25,194.0,194.57,190.96,191.26,5589494.0,ABBV
2024-09-24,192.95,195.21,191.5872,193.51,4286499.0,ABBV
2024-09-23,193.7,194.3,192.2,193.83,3177996.0,ABBV
2024-09-20,193.0,193.821,192.13,193.47,11661191.0,ABBV
2024-09-19,193.425,194.16,191.96,193.62,3929288.0,ABBV
2024-09-18,193.13,195.58,191.7776,192.94,3236829.0,ABBV
2024-09-17,194.8,196.075,191.82,193.45,3534110.0,ABBV
2024-09-16,195.82,196.16,194.46,195.73,3235706.0,ABBV
2024-09-13,193.86,194.59,191.81,194.21,2718268.0,ABBV
2024-09-12,194.78,195.07,191.27,194.02,4165394.0,ABBV
2024-09-11,197.68,197.68,193.418,194.59,4909292.0,ABBV
2024-09-10,196.12,199.47,192.91,199.35,6333281.0,ABBV
2024-09-09,194.97,196.61,193.94,196.42,3606983.0,ABBV
2024-09-06,193.47,194.74,192.83,193.4,4312632.0,ABBV
2024-09-05,196.96,197.13,192.16,192.86,5902786.0,ABBV
2024-09-04,198.68,199.88,196.44,197.01,4187146.0,ABBV
2024-09-03,196.14,199.95,196.095,197.69,4872587.0,ABBV
2024-08-30,195.25,196.5,194.17,196.31,3820802.0,ABBV
2024-08-29,196.0,196.44,193.85,195.18,4538372.0,ABBV
2024-08-28,195.52,196.23,194.03,195.4,3910215.0,ABBV
2024-08-27,197.99,198.3,195.18,195.92,2504553.0,ABBV
2024-08-26,197.56,197.9699,196.07,197.44,4182425.0,ABBV
2024-08-23,197.25,197.98,196.2271,197.55,4720300.0,ABBV
2024-08-22,197.005,197.54,195.35,196.37,3676719.0,ABBV
2024-08-21,196.44,197.335,195.67,196.53,4250492.0,ABBV
2024-08-20,197.12,197.48,194.13,196.15,3631797.0,ABBV
2024-08-19,193.4,197.18,193.35,196.87,4309277.0,ABBV
2024-08-16,193.88,194.25,192.27,193.9,3675149.0,ABBV
2024-08-15,194.49,194.99,191.29,193.4,4719856.0,ABBV
2024-08-14,191.0,193.35,190.47,193.0,4153610.0,ABBV
2024-08-13,190.56,191.94,189.377,191.23,3477320.0,ABBV
2024-08-12,190.08,190.57,187.7,190.18,4808434.0,ABBV
2024-08-09,190.78,191.01,188.1,189.93,3206539.0,ABBV
2024-08-08,186.92,190.71,186.92,190.4,5744889.0,ABBV
2024-08-07,187.9,189.59,185.9775,187.51,6351130.0,ABBV
2024-08-06,185.43,187.82,183.08,185.71,4273301.0,ABBV
2024-08-05,187.45,189.29,183.04,184.36,6459296.0,ABBV
2024-08-02,190.98,193.91,186.46,189.29,6303909.0,ABBV
2024-08-01,187.77,190.9699,186.77,189.71,6595545.0,ABBV
2024-07-31,186.386,187.5,183.45,185.32,6473948.0,ABBV
2024-07-30,183.59,187.71,182.6,186.78,6032165.0,ABBV
2024-07-29,184.04,186.13,180.53,181.94,5458460.0,ABBV
2024-07-26,183.45,186.85,182.11,185.16,6948832.0,ABBV
2024-07-25,177.0,186.11,171.802,182.17,9442179.0,ABBV
2024-07-24,173.2,176.6,172.95,176.21,6117697.0,ABBV
2024-07-23,173.32,174.59,172.77,173.15,2933782.0,ABBV
2024-07-22,173.32,174.7299,172.0,173.61,4066954.0,ABBV
2024-07-19,173.67,173.845,171.22,172.32,4293624.0,ABBV
2024-07-18,174.445,176.68,170.72,171.14,5957924.0,ABBV
2024-07-17,169.51,175.74,169.51,175.27,6983160.0,ABBV
2024-07-16,168.6,169.85,167.26,169.2,3829646.0,ABBV
2024-07-15,168.91,170.365,167.42,168.03,2395181.0,ABBV
2024-07-12,170.63,171.625,169.9,170.28,4133520.0,ABBV
2024-07-11,167.52,170.35,167.35,169.91,3689530.0,ABBV
2024-07-10,167.45,168.45,166.1101,168.14,3887959.0,ABBV
2024-07-09,167.02,168.53,164.86,168.05,4224705.0,ABBV
2024-07-08,166.54,167.717,165.62,166.52,3500155.0,ABBV
2024-07-05,164.72,167.31,163.63,167.25,5978524.0,ABBV
2024-07-03,166.09,167.1,163.52,163.84,3527612.0,ABBV
2024-07-02,168.63,168.63,165.45,165.96,5965457.0,ABBV
2024-07-01,171.27,173.88,169.535,170.37,5194744.0,ABBV
2024-06-28,169.99,171.82,169.05,171.52,24463599.0,ABBV
2024-06-27,171.29,171.555,167.75,168.99,5381953.0,ABBV
2024-06-26,170.29,172.35,170.15,171.15,5576094.0,ABBV
2024-06-25,172.1,173.41,170.62,170.75,5712698.0,ABBV
2024-06-24,171.13,173.41,170.7,172.74,6249937.0,ABBV
2024-06-21,172.7,172.93,169.59,170.39,12308051.0,ABBV
2024-06-20,171.18,172.81,170.02,172.13,5847461.0,ABBV
2024-06-18,170.44,173.01,169.87,171.36,4250883.0,ABBV
2024-06-17,168.4,170.4,167.36,169.68,4075952.0,ABBV
2024-06-14,166.47,169.24,166.0,168.59,4377638.0,ABBV
2024-06-13,166.0,166.9,165.0,166.56,3690807.0,ABBV
2024-06-12,167.875,168.535,165.03,166.09,4725634.0,ABBV
2024-06-11,170.25,170.64,167.42,167.7,3790165.0,ABBV
2024-06-10,169.0,170.75,167.69,170.46,4247645.0,ABBV
2024-06-07,169.0,170.34,167.79,169.42,3781858.0,ABBV
2024-06-06,165.49,168.88,164.35,168.57,5186713.0,ABBV
2024-06-05,162.9,165.98,162.16,165.44,5100491.0,ABBV
2024-06-04,160.19,162.81,159.77,162.14,4215545.0,ABBV
2024-06-03,160.0,163.19,158.83,160.19,4467810.0,ABBV
2024-05-31,156.65,161.64,156.2,161.24,15664434.0,ABBV
2024-05-30,154.65,156.43,153.58,156.31,4311479.0,ABBV
2024-05-29,154.89,156.38,153.68,154.79,4254540.0,ABBV
2024-05-28,156.35,156.35,153.949,155.34,5533467.0,ABBV
2024-05-24,158.36,158.78,156.36,157.06,3691730.0,ABBV
2024-05-23,159.03,160.04,157.76,158.26,5672891.0,ABBV
2024-05-22,161.57,161.94,159.18,159.61,6904915.0,ABBV
2024-05-21,165.37,165.705,162.5,162.93,3645239.0,ABBV
2024-05-20,166.01,166.42,164.41,164.56,3058702.0,ABBV
2024-05-17,165.39,166.49,164.49,166.42,5152176.0,ABBV
2024-05-16,163.45,164.93,162.18,164.35,4642038.0,ABBV
2024-05-15,162.31,164.42,161.87,163.79,5261263.0,ABBV
2024-05-14,161.65,162.25,159.715,161.59,4025032.0,ABBV
2024-05-13,161.28,162.57,160.8,161.28,3505882.0,ABBV
2024-05-10,160.71,161.4399,160.35,160.75,3509603.0,ABBV
2024-05-09,160.805,161.32,160.02,160.4,3570072.0,ABBV
2024-05-08,162.14,162.9,159.87,160.45,5906701.0,ABBV
2024-05-07,163.36,163.99,161.89,162.55,5301668.0,ABBV
2024-05-06,164.41,164.6346,161.0,162.73,5834562.0,ABBV
2024-05-03,161.16,164.25,160.74,163.79,5850102.0,ABBV
2024-05-02,162.17,162.44,158.12,160.81,5904251.0,ABBV
2024-05-01,162.09,163.6923,161.14,161.72,5178876.0,ABBV
2024-04-30,161.27,163.05,159.69,162.64,5484841.0,ABBV
2024-04-29,159.59,161.55,158.56,161.52,6226196.0,ABBV
2024-04-26,167.09,167.46,157.65,159.62,10721740.0,ABBV
2024-04-25,167.66,169.29,165.57,167.29,5503656.0,ABBV
2024-04-24,168.52,169.11,166.74,167.8,4074765.0,ABBV
2024-04-23,168.59,170.365,168.22,169.54,4084105.0,ABBV
2024-04-22,167.68,169.59,166.92,167.89,5580685.0,ABBV
2024-04-19,165.02,166.6,163.25,166.41,5532492.0,ABBV
2024-04-18,164.96,167.44,164.43,164.66,4480224.0,ABBV
2024-04-17,164.15,164.74,163.23,164.25,4792382.0,ABBV
2024-04-16,162.18,163.74,162.0772,162.54,4881516.0,ABBV
2024-04-15,164.52,164.7,161.5,161.67,5433730.0,ABBV
2024-04-12,164.45,164.45,160.0,162.28,7029475.0,ABBV
2024-04-11,169.2,169.37,167.227,167.52,3307034.0,ABBV
2024-04-10,168.59,169.96,167.36,169.03,3231664.0,ABBV
2024-04-09,169.73,170.545,167.395,170.14,5923766.0,ABBV
2024-04-08,169.21,171.97,168.4,169.8,4743387.0,ABBV
2024-04-05,168.0,171.04,167.29,170.0,7023639.0,ABBV
2024-04-04,177.65,177.7,167.45,167.9,10407683.0,ABBV
2024-04-03,180.72,181.6,176.6,177.33,5865776.0,ABBV
2024-04-02,179.39,181.03,178.51,180.69,4508917.0,ABBV
2024-04-01,181.88,181.9,179.24,180.76,3333698.0,ABBV
2024-03-28,181.0,182.3,180.3,182.1,5418687.0,ABBV
2024-03-27,179.8,180.58,178.81,180.35,5073508.0,ABBV
2024-03-26,179.23,179.77,178.38,179.19,4392427.0,ABBV
2024-03-25,179.0,179.2,178.125,178.53,4366502.0,ABBV
2024-03-22,177.23,178.99,176.78,178.45,4084352.0,ABBV
2024-03-21,176.81,177.74,175.875,177.5,5743564.0,ABBV
2024-03-20,179.22,179.23,175.73,176.27,7326558.0,ABBV
2024-03-19,178.19,179.93,178.19,179.66,7625613.0,ABBV
2024-03-18,179.01,179.88,177.565,178.49,8569244.0,ABBV
2024-03-15,179.84,180.58,177.54,177.88,20957948.0,ABBV
2024-03-14,180.155,182.04,178.66,181.2,6998622.0,ABBV
2024-03-13,182.5,182.51,179.42,179.86,5971421.0,ABBV
2024-03-12,179.72,182.89,179.69,180.92,5375113.0,ABBV
2024-03-11,178.41,181.26,178.24,179.63,5133794.0,ABBV
2024-03-08,179.74,182.14,178.68,178.85,6195824.0,ABBV
2024-03-07,182.19,182.42,179.54,180.57,6125187.0,ABBV
2024-03-06,178.4,182.16,178.1,181.06,6047148.0,ABBV
2024-03-05,177.79,179.59,177.79,179.16,5309903.0,ABBV
2024-03-04,178.35,179.98,176.28,177.05,4723582.0,ABBV
2024-03-01,176.05,179.19,175.75,178.91,4028935.0,ABBV
2024-02-29,177.865,178.02,175.39,176.05,7485722.0,ABBV
2024-02-28,179.85,179.89,176.89,178.0,4326102.0,ABBV
2024-02-27,178.77,179.53,176.98,178.99,3888566.0,ABBV
2024-02-26,178.84,179.79,178.0,178.81,4327400.0,ABBV
2024-02-23,177.26,178.905,177.011,178.09,3941923.0,ABBV
2024-02-22,174.78,177.34,173.14,176.75,4852394.0,ABBV
2024-02-21,176.29,176.625,173.5,175.14,3819124.0,ABBV
2024-02-20,175.83,178.68,175.52,175.75,5484327.0,ABBV
2024-02-16,176.89,178.92,176.07,177.49,6689902.0,ABBV
2024-02-15,174.02,176.735,173.81,176.59,5276243.0,ABBV
2024-02-14,173.06,174.86,172.68,174.42,4348610.0,ABBV
2024-02-13,174.46,175.2,171.965,173.29,5480551.0,ABBV
2024-02-12,173.54,174.76,172.23,173.07,3477198.0,ABBV
2024-02-09,175.07,175.4,173.05,174.08,3502661.0,ABBV
2024-02-08,174.35,175.91,174.3,174.79,5709326.0,ABBV
2024-02-07,174.01,175.56,173.32,175.01,6409084.0,ABBV
2024-02-06,171.65,173.96,169.77,173.29,7038000.0,ABBV
2024-02-05,169.84,173.13,168.45,171.26,6486886.0,ABBV
2024-02-02,169.42,172.85,165.23,168.67,7870521.0,ABBV
2024-02-01,163.7,167.68,162.67,167.59,5584434.0,ABBV
2024-01-31,165.75,165.8599,163.95,164.4,4994053.0,ABBV
2024-01-30,164.22,164.98,163.26,164.92,3819615.0,ABBV
2024-01-29,165.85,166.76,163.68,163.91,4704269.0,ABBV
2024-01-26,165.27,165.86,163.5,164.4,4654408.0,ABBV
2024-01-25,164.0,165.21,163.2,165.13,4465939.0,ABBV
2024-01-24,167.77,167.95,164.06,164.22,5406176.0,ABBV
2024-01-23,164.45,167.53,164.06,167.5,5784885.0,ABBV
2024-01-22,164.44,165.45,163.76,165.39,4864044.0,ABBV
2024-01-19,163.91,164.87,162.6,164.77,5863150.0,ABBV
2024-01-18,161.16,163.655,161.0,163.3,5074330.0,ABBV
2024-01-17,161.75,162.9497,161.52,162.04,4423158.0,ABBV
2024-01-16,161.98,162.3,161.02,161.48,4747730.0,ABBV
2024-01-12,162.75,163.3,162.18,162.4,4971442.0,ABBV
2024-01-11,164.25,165.12,163.086,163.78,4591523.0,ABBV
2024-01-10,162.27,165.08,161.88,164.89,6609876.0,ABBV
2024-01-09,161.43,163.47,160.835,162.31,4454130.0,ABBV
2024-01-08,162.18,162.77,159.7786,161.43,6001632.0,ABBV
2024-01-05,161.33,163.03,160.6086,162.14,5607337.0,ABBV
2024-01-04,160.31,162.29,159.43,161.46,8332192.0,ABBV
2024-01-03,160.59,161.75,159.84,160.46,5301350.0,ABBV
2024-01-02,154.9,160.14,154.7704,159.82,8059876.0,ABBV
2023-12-29,154.54,155.21,154.41,154.97,3712029.0,ABBV
2023-12-28,155.25,155.63,154.54,154.75,2601447.0,ABBV
2023-12-27,154.05,154.97,153.72,154.88,3640100.0,ABBV
2023-12-26,154.25,155.28,154.13,154.62,2073611.0,ABBV
2023-12-22,153.29,155.46,153.0891,154.94,3373413.0,ABBV
2023-12-21,152.05,152.9136,151.29,152.59,4036192.0,ABBV
2023-12-20,153.99,154.21,151.54,151.69,4716407.0,ABBV
2023-12-19,153.59,154.48,152.45,153.6,4876196.0,ABBV
2023-12-18,153.0,154.355,151.75,153.42,5379553.0,ABBV
2023-12-15,154.74,155.89,153.11,154.04,15203070.0,ABBV
2023-12-14,154.36,155.16,152.7593,154.88,7869640.0,ABBV
2023-12-13,152.98,154.77,152.73,154.3,8104528.0,ABBV
2023-12-12,151.73,153.59,150.165,153.24,5882226.0,ABBV
2023-12-11,150.67,152.71,150.64,151.24,6343530.0,ABBV
2023-12-08,148.07,150.07,148.0,149.28,5695196.0,ABBV
2023-12-07,147.64,148.38,145.2,147.97,7225141.0,ABBV
2023-12-06,144.79,147.07,144.73,146.38,4882416.0,ABBV
2023-12-05,144.11,145.0837,142.66,144.57,3961719.0,ABBV
2023-12-04,143.41,145.49,143.27,144.15,4845465.0,ABBV
2023-12-01,142.54,144.1,142.2801,143.41,4903432.0,ABBV
2023-11-30,138.01,142.7,138.01,142.39,9297383.0,ABBV
2023-11-29,138.02,139.09,137.65,138.5,3996604.0,ABBV
2023-11-28,139.05,139.66,137.92,138.08,5347231.0,ABBV
2023-11-27,138.7,139.375,137.79,139.09,5529373.0,ABBV
2023-11-24,140.0,140.08,138.46,138.67,1636535.0,ABBV
2023-11-22,139.06,139.84,138.33,138.47,3428670.0,ABBV
2023-11-21,138.73,139.36,137.83,138.73,4690970.0,ABBV
2023-11-20,137.53,138.69,137.14,138.31,4490104.0,ABBV
2023-11-17,138.36,138.88,137.38,138.3,4332349.0,ABBV
2023-11-16,138.28,138.82,137.05,138.28,5257172.0,ABBV
2023-11-15,138.25,138.25,136.2966,137.6,6473164.0,ABBV
2023-11-14,138.93,140.1,137.96,138.06,4509184.0,ABBV
2023-11-13,138.59,139.16,137.43,138.64,4454787.0,ABBV
2023-11-10,138.65,139.36,136.4,138.59,4586711.0,ABBV
2023-11-09,141.0,141.6,135.85,138.04,14970331.0,ABBV
2023-11-08,143.44,143.885,141.92,142.03,5299324.0,ABBV
2023-11-07,141.52,142.1769,140.57,142.16,5024646.0,ABBV
2023-11-06,141.89,142.37,140.98,141.2,4374878.0,ABBV
2023-11-03,143.95,143.95,140.89,141.42,5414623.0,ABBV
2023-11-02,141.31,143.77,140.51,143.26,4066793.0,ABBV
2023-11-01,141.86,143.71,141.75,142.47,4207824.0,ABBV
2023-10-31,142.09,142.22,139.68,141.18,10394046.0,ABBV
2023-10-30,140.67,145.71,140.67,141.89,9258591.0,ABBV
2023-10-27,138.77,143.0,136.03,138.93,9427212.0,ABBV
2023-10-26,144.86,145.95,144.23,145.2,5569443.0,ABBV
2023-10-25,146.11,146.9002,144.82,145.26,5461503.0,ABBV
2023-10-24,145.15,146.97,145.1,146.31,3362941.0,ABBV
2023-10-23,146.16,146.42,144.2,144.73,3903412.0,ABBV
2023-10-20,145.28,147.505,145.28,146.23,4223840.0,ABBV
2023-10-19,148.55,148.55,143.33,145.52,6147208.0,ABBV
2023-10-18,149.27,149.61,148.34,149.28,4910625.0,ABBV
2023-10-17,147.33,149.66,147.15,149.18,5372411.0,ABBV
2023-10-16,148.22,149.5,146.92,147.23,3704361.0,ABBV
2023-10-13,148.95,149.66,147.34,147.96,4305141.0,ABBV
2023-10-12,148.13,148.6,147.01,148.3,4554424.0,ABBV
2023-10-11,149.13,150.4,148.77,149.34,3189787.0,ABBV
2023-10-10,149.39,149.56,148.04,148.89,3728963.0,ABBV
2023-10-09,148.27,149.75,147.16,149.11,2903356.0,ABBV
2023-10-06,146.49,149.3338,146.12,148.24,5370284.0,ABBV
2023-10-05,147.93,149.53,147.085,147.45,3599472.0,ABBV
2023-10-04,146.57,148.08,146.31,147.69,3159590.0,ABBV
2023-10-03,147.83,147.99,145.355,147.43,4580885.0,ABBV
2023-10-02,148.47,148.86,146.72,148.25,3827857.0,ABBV
2023-09-29,152.46,152.53,148.83,149.06,5581666.0,ABBV
2023-09-28,153.64,153.83,151.37,152.25,3697512.0,ABBV
2023-09-27,153.84,154.0,151.61,153.13,3621183.0,ABBV
2023-09-26,154.4,154.6,153.33,153.91,3936257.0,ABBV
2023-09-25,152.44,154.74,151.66,154.65,3740015.0,ABBV
2023-09-22,153.9,153.9,152.52,152.74,3049308.0,ABBV
2023-09-21,153.68,154.85,152.66,153.43,3660361.0,ABBV
2023-09-20,154.06,154.88,153.37,153.61,2744850.0,ABBV
2023-09-19,153.89,154.64,151.6,153.49,3509954.0,ABBV
2023-09-18,153.08,153.97,152.1,153.94,2967644.0,ABBV
2023-09-15,152.78,154.7,151.93,152.12,8868282.0,ABBV
2023-09-14,152.01,154.69,151.8,153.64,6337093.0,ABBV
2023-09-13,149.42,152.4,149.05,151.16,5953685.0,ABBV
2023-09-12,149.5,149.6,147.62,149.27,2424839.0,ABBV
2023-09-11,148.86,149.405,148.415,149.04,2911622.0,ABBV
2023-09-08,149.0,149.76,148.2,149.02,4339818.0,ABBV
2023-09-07,146.15,149.0,145.865,148.91,5142242.0,ABBV
2023-09-06,146.1,146.12,143.74,145.61,5304376.0,ABBV
2023-09-05,148.5,148.96,145.86,146.1,3911258.0,ABBV
2023-09-01,147.36,148.89,147.36,148.2,3357992.0,ABBV
2023-08-31,148.39,148.7133,146.87,146.96,4110696.0,ABBV
2023-08-30,148.12,148.8,146.9,148.32,3486403.0,ABBV
2023-08-29,147.99,148.9101,146.5,147.59,3419293.0,ABBV
2023-08-28,147.09,148.065,146.77,147.43,2807026.0,ABBV
2023-08-25,147.02,147.665,146.2,146.69,3275300.0,ABBV
2023-08-24,146.92,147.82,146.35,146.63,3986314.0,ABBV
2023-08-23,148.67,149.0,145.94,147.08,5414795.0,ABBV
2023-08-22,150.0,150.0,147.97,148.24,3209910.0,ABBV
2023-08-21,149.71,150.35,148.88,150.16,3944923.0,ABBV
2023-08-18,150.29,150.93,149.23,150.14,4050901.0,ABBV
2023-08-17,151.16,151.905,149.92,150.02,5285682.0,ABBV
2023-08-16,152.59,153.6,151.38,151.55,3214884.0,ABBV
2023-08-15,151.57,152.9,150.79,152.12,3636397.0,ABBV
2023-08-14,153.02,153.14,151.57,152.27,2570936.0,ABBV
2023-08-11,151.95,153.5,151.72,152.18,3454834.0,ABBV
2023-08-10,151.2,152.84,150.57,151.44,3275881.0,ABBV
2023-08-09,150.49,152.06,149.91,150.77,3737349.0,ABBV
2023-08-08,150.78,151.75,148.92,149.62,4013530.0,ABBV
2023-08-07,148.0,150.88,147.8,150.33,3800775.0,ABBV
2023-08-04,148.97,150.57,147.16,147.73,4231356.0,ABBV
2023-08-03,148.96,149.36,148.18,149.05,4674396.0,ABBV
2023-08-02,148.11,150.57,148.11,149.38,5756902.0,ABBV
2023-08-01,150.0,150.87,147.84,148.54,4409838.0,ABBV
2023-07-31,150.43,150.5,147.62,149.58,9109912.0,ABBV
2023-07-28,149.92,151.76,148.555,150.85,8000588.0,ABBV
2023-07-27,144.48,151.365,144.48,148.85,13664380.0,ABBV
2023-07-26,141.43,142.28,140.52,141.9,5006796.0,ABBV
2023-07-25,142.4,142.925,141.32,141.63,4778222.0,ABBV
2023-07-24,143.1,144.43,142.835,143.18,4468729.0,ABBV
2023-07-21,142.2,144.18,141.94,143.74,5654525.0,ABBV
2023-07-20,138.84,142.72,138.55,142.19,7009951.0,ABBV
2023-07-19,137.24,138.06,136.95,137.68,4784172.0,ABBV
2023-07-18,134.8,137.9,134.71,136.58,5393007.0,ABBV
2023-07-17,135.82,136.23,134.5609,134.83,4033127.0,ABBV
2023-07-14,134.73,136.615,134.12,136.01,5544137.0,ABBV
2023-07-13,132.93,134.1,132.7,133.59,4631973.0,ABBV
2023-07-12,135.82,136.6,134.79,134.98,4944072.0,ABBV
2023-07-11,134.0,135.76,133.68,135.57,5144836.0,ABBV
2023-07-10,135.41,136.09,134.06,134.49,5153334.0,ABBV
2023-07-07,137.15,137.65,135.345,135.5,6873206.0,ABBV
2023-07-06,137.48,138.28,136.44,137.25,6091193.0,ABBV
2023-07-05,135.18,137.88,134.64,137.62,6903255.0,ABBV
2023-07-03,134.0,135.43,133.15,135.01,2674576.0,ABBV
2023-06-30,133.47,135.93,132.8,134.73,8711339.0,ABBV
2023-06-29,132.37,133.91,132.13,133.23,4947633.0,ABBV
2023-06-28,132.6,133.17,130.9601,132.51,6911943.0,ABBV
2023-06-27,134.88,134.88,132.52,132.6,7839934.0,ABBV
2023-06-26,136.15,136.15,133.69,134.95,6468068.0,ABBV
2023-06-23,137.3,138.69,135.67,135.92,7395593.0,ABBV
2023-06-22,137.15,137.9,135.89,137.41,4827381.0,ABBV
2023-06-21,136.75,137.43,134.68,136.86,5828444.0,ABBV
2023-06-20,137.1,138.95,136.66,137.82,4868972.0,ABBV
2023-06-16,136.7,138.92,136.485,138.64,14616004.0,ABBV
2023-06-15,136.75,136.84,135.46,135.89,6614867.0,ABBV
2023-06-14,138.81,139.27,136.08,136.23,6128322.0,ABBV
2023-06-13,137.51,138.47,137.2,138.31,4229114.0,ABBV
2023-06-12,139.58,139.67,136.905,137.73,4888612.0,ABBV
2023-06-09,137.56,139.1858,137.08,138.18,4359676.0,ABBV
2023-06-08,137.0,137.89,136.0,137.64,4714346.0,ABBV
2023-06-07,134.9,137.06,134.26,136.5,4645397.0,ABBV
2023-06-06,137.47,137.54,134.63,135.43,4359933.0,ABBV
2023-06-05,137.0,138.31,136.29,136.86,4276414.0,ABBV
2023-06-02,133.71,136.97,133.5,136.87,6661613.0,ABBV
2023-06-01,135.26,135.26,131.1,133.44,11895561.0,ABBV
2023-05-31,136.62,138.71,135.7677,137.96,12318303.0,ABBV
2023-05-30,135.49,136.835,135.25,136.44,7671512.0,ABBV
2023-05-26,138.72,139.85,137.1,137.56,7590596.0,ABBV
2023-05-25,140.03,140.2,138.26,138.62,6986571.0,ABBV
2023-05-24,142.59,142.94,140.94,141.15,4143510.0,ABBV
2023-05-23,144.45,144.82,142.34,142.52,5121865.0,ABBV
2023-05-22,145.47,146.66,143.78,144.9,3867314.0,ABBV
2023-05-19,143.86,145.8,143.8,145.11,5610287.0,ABBV
2023-05-18,142.61,143.56,141.975,143.44,4791232.0,ABBV
